AllWISE,RAJ2000,DEJ2000,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,ccf,ex,var,pmRA,e_pmRA,pmDE,e_pmDE,qph,d2M,2M,W1W2,W2W3,predicted_type,confidence
J020555.82-041942.7,31.4826018,-4.3285347,Im,17.876,0.193,17.015,,12.876,,8.95,,,,,,,,0000,0,nnnn,-338.0,1756.0,-905.0,1838.0,BUUU,,2M,0.8610000000000007,4.139000000000001,nnnn,1.0
J020559.51-041927.7,31.497999,-4.3243871,Im,17.785,0.185,16.799,,12.059,,9.211,,,,,,,,0000,0,nnnn,888.0,1486.0,910.0,1566.0,BUUU,,2M,0.9860000000000007,4.74,nnnn,1.0
J020559.15-041919.8,31.4964842,-4.3221895,Im,17.664,0.163,16.903,0.345,12.804,,9.316,,,,,,,,0000,0,nnnn,-354.0,1289.0,-594.0,1346.0,BBUU,,2M,0.7610000000000028,4.098999999999998,nnnn,1.0
J020601.65-041915.3,31.5068944,-4.3209418,Im,17.308,0.121,16.694,,12.355,,9.168,,,,,,,,0000,0,nnnn,161.0,982.0,151.0,1043.0,BUUU,,2M,0.6140000000000008,4.338999999999999,nnnn,1.0
J020602.66-041905.1,31.5110863,-4.3180969,Im,17.941,0.212,17.084,,12.732,,9.249,,,,,,,,0000,0,nnnn,2431.0,1952.0,-62.0,2031.0,BUUU,,2M,0.8569999999999993,4.352,nnnn,1.0
J020603.68-041827.0,31.5153465,-4.3075089,Im,17.842,0.201,17.309,,12.444,,9.202,,,,,,,,0000,0,nnnn,-683.0,1469.0,-2118.0,1588.0,BUUU,,2M,0.5329999999999977,4.865,nnnn,1.0
J020602.48-041817.1,31.5103741,-4.3047728,Im,17.634,0.158,17.089,,12.884,,9.049,,,,,,,,0000,0,nnnn,-179.0,1380.0,-72.0,1432.0,BUUU,,2M,0.5450000000000017,4.204999999999998,nnnn,0.95
J020606.88-041846.6,31.5286796,-4.312953,Im,17.699,0.169,16.758,0.324,12.279,,9.185,,,,,,,,0000,0,nnnn,-756.0,1295.0,-880.0,1364.0,BBUU,,2M,0.9410000000000025,4.478999999999999,nnnn,1.0
J020621.23-041749.8,31.5884848,-4.2971698,Im,17.808,0.181,16.761,,12.355,,8.693,,,,,,,,0000,0,nnnn,-2039.0,1572.0,-2797.0,1645.0,BUUU,,2M,1.0470000000000006,4.405999999999999,nnnn,1.0
J020617.63-041719.5,31.5734634,-4.2887502,Im,17.778,0.187,16.853,0.362,12.805,,8.947,,,,,,,,0000,0,nnnn,-1122.0,1521.0,-896.0,1646.0,BCUU,,2M,0.9249999999999972,4.048000000000002,nnnn,1.0
J020620.24-041746.4,31.5843642,-4.2962281,Im,17.516,0.142,16.914,,12.595,,9.305,,,,,,,,0000,0,nnnn,603.0,1169.0,-2246.0,1215.0,BUUU,,2M,0.6019999999999968,4.319000000000001,nnnn,1.0
J020616.47-041656.7,31.5686302,-4.2824356,Im,17.886,0.21,17.305,,12.571,,9.348,,,,,,,,0000,0,nnnn,681.0,2001.0,-114.0,2113.0,BUUU,,2M,0.5809999999999995,4.734,nnnn,0.99
J020618.52-041746.4,31.5771689,-4.2962421,Im,17.294,0.122,16.549,,12.367,,9.226,,,,,,,,0000,0,nnnn,1609.0,958.0,-133.0,1008.0,BUUU,,2M,0.745000000000001,4.181999999999999,nnnn,1.0
J020622.22-041747.6,31.5926086,-4.2965647,Im,16.801,0.08,16.253,0.202,12.166,,8.812,,,,,,,,0000,0,nnnn,-802.0,556.0,-433.0,583.0,ABUU,,2M,0.5479999999999983,4.087,nnnn,0.91
J020618.24-041652.9,31.5760152,-4.2813625,Im,17.229,0.117,16.649,,12.22,,9.248,,,,,,,,0000,0,nnnn,-1039.0,915.0,-2518.0,964.0,BUUU,,2M,0.5799999999999983,4.429,nnnn,0.91
J020618.88-041648.1,31.5786728,-4.2800538,Im,17.903,0.2,17.373,,12.533,,9.067,,,,,,,,0000,0,nnnn,1.0,1626.0,-3799.0,1697.0,BUUU,,2M,0.5299999999999976,4.840000000000002,nnnn,1.0
J020607.26-041758.3,31.5302716,-4.2995287,Im,17.984,0.214,16.655,,12.437,,9.159,,,,,,,,0000,0,nnnn,876.0,1746.0,-2386.0,1869.0,BUUU,,2M,1.3290000000000006,4.218000000000002,nnnn,0.91
J020607.26-041727.8,31.5302542,-4.291068,Im,17.878,0.202,17.286,,12.276,,9.201,0.501,,,,,,,0000,0,nnnn,-1311.0,1531.0,196.0,1625.0,BUUC,,2M,0.5919999999999987,5.010000000000002,nnnn,1.0
J020616.33-041636.0,31.5680486,-4.27668,Im,17.871,0.201,17.314,,12.545,,9.33,,,,,,,,0000,0,nnnn,-212.0,1800.0,-290.0,1902.0,BUUU,,2M,0.5569999999999986,4.769,nnnn,1.0
J020610.71-041617.0,31.5446582,-4.2714048,Im,17.957,0.21,17.109,0.472,12.29,,9.163,,,,,,,,0000,0,nnnn,-1072.0,1834.0,-267.0,1974.0,BCUU,,2M,0.847999999999999,4.819000000000003,nnnn,1.0
J020612.10-041627.9,31.5504518,-4.2744204,Im,17.63,0.167,16.819,0.357,12.748,,8.863,,,,,,,,0000,0,nnnn,0.0,1334.0,-1215.0,1411.0,BCUU,,2M,0.8109999999999999,4.071,nnnn,1.0
J020611.73-041646.5,31.5489081,-4.2795834,Im,17.815,0.195,16.329,0.22,12.223,,8.852,,,,,,,,0000,0,nnnn,-1383.0,1293.0,1010.0,1402.0,BBUU,,2M,1.4860000000000007,4.106,nnnn,0.99
J020635.74-041845.9,31.6489331,-4.3127704,Im,17.848,0.197,17.246,,12.719,,9.385,,,,,,,,0000,0,nnnn,358.0,1829.0,-1645.0,1853.0,BUUU,,2M,0.6020000000000003,4.526999999999999,nnnn,1.0
J020637.33-041729.5,31.6555599,-4.2915426,Im,17.925,0.219,17.093,,12.707,,9.125,,,,,,,,0000,0,nnnn,554.0,1883.0,247.0,1928.0,BUUU,,2M,0.8320000000000007,4.385999999999999,nnnn,1.0
J020638.19-041828.4,31.659134,-4.3079064,Im,17.691,0.175,17.077,,12.122,,8.55,,,,,,,,0000,0,nnnn,-100.0,1578.0,430.0,1642.0,BUUU,,2M,0.6139999999999972,4.955000000000002,nnnn,1.0
J020629.76-041802.7,31.6240262,-4.3007521,Im,17.655,0.164,16.928,0.396,12.552,,8.657,,,,,,,,0000,0,nnnn,-926.0,1476.0,1272.0,1525.0,BCUU,,2M,0.7270000000000003,4.376000000000001,nnnn,1.0
J020632.06-041739.1,31.6336217,-4.2941975,Im,17.726,0.179,16.858,,12.357,,9.031,,,,,,,,0000,0,nnnn,2444.0,1603.0,1344.0,1676.0,BUUU,,2M,0.8679999999999986,4.501000000000001,nnnn,1.0
J020624.34-041749.8,31.6014285,-4.297185,Im,17.663,0.165,16.957,,12.572,,9.298,,,,,,,,0000,0,nnnn,-211.0,1491.0,-131.0,1546.0,BUUU,,2M,0.7059999999999995,4.385000000000002,nnnn,1.0
J020624.62-041725.2,31.6026036,-4.2903355,Im,17.763,0.183,17.246,0.47,12.303,,8.989,,,,,,,,0000,0,nnnn,-1003.0,1489.0,582.0,1552.0,BCUU,,2M,0.517000000000003,4.942999999999998,nnnn,1.0
J020634.57-041553.9,31.6440759,-4.26498,Im,17.202,0.112,16.387,0.229,11.992,0.268,8.635,,,,,,,,0000,0,nnnn,1057.0,764.0,997.0,810.0,BBBU,,2M,0.8150000000000013,4.395,nnnn,1.0
J020644.98-041610.7,31.6874446,-4.2696601,Im,17.925,0.217,17.351,,12.721,,9.325,,,,,,,,0000,0,nnnn,-322.0,1861.0,911.0,1935.0,BUUU,,2M,0.5740000000000016,4.629999999999999,nnnn,1.0
J020647.05-041656.7,31.6960505,-4.2824189,Im,17.693,0.176,16.864,,12.573,,9.243,,,,,,,,0000,0,nnnn,877.0,1764.0,-404.0,1813.0,BUUU,,2M,0.8290000000000006,4.291,nnnn,1.0
J020647.57-041615.5,31.6982397,-4.270999,Im,17.938,0.209,17.087,0.443,12.824,,9.119,,,,,,,,0000,0,nnnn,1611.0,1908.0,-4797.0,2016.0,BCUU,,2M,0.8509999999999991,4.263,nnnn,1.0
J020644.13-041601.1,31.683883,-4.2669743,Im,17.908,0.2,17.379,,12.798,,9.319,,,,,,,,0000,0,nnnn,631.0,1798.0,1767.0,1861.0,BUUU,,2M,0.5289999999999999,4.581000000000001,nnnn,0.99
J020647.50-041515.2,31.6979271,-4.254238,Im,17.443,0.138,16.639,0.286,12.341,,8.663,,,,,,,,0000,0,nnnn,564.0,1144.0,-1555.0,1220.0,BBUU,,2M,0.804000000000002,4.298,nnnn,1.0
J020636.31-041519.6,31.6513083,-4.2554531,Im,17.893,0.201,16.675,,12.558,,9.235,,,,,,,,0000,0,nnnn,-1989.0,1740.0,4155.0,1844.0,BUUU,,2M,1.218,4.117000000000001,nnnn,0.97
J020641.45-041532.5,31.6727114,-4.2590345,Im,17.168,0.113,16.416,0.247,12.318,,8.927,,,,,,,,hh00,0,nnnn,1570.0,890.0,-1353.0,916.0,BBUU,,2M,0.7519999999999989,4.098000000000001,nnnn,1.0
J020635.03-041536.5,31.6459892,-4.2601538,Im,17.948,0.205,17.17,,12.74,,8.956,,,,,,,,0000,0,nnnn,-1986.0,1683.0,2598.0,1778.0,BUUU,,2M,0.7779999999999987,4.4300000000000015,nnnn,0.99
J020640.37-041403.5,31.6682265,-4.2343076,Im,17.257,0.123,16.601,0.305,12.567,,8.943,,,,,,,,0000,0,nnnn,1051.0,922.0,-936.0,971.0,BBUU,,2M,0.6560000000000024,4.033999999999999,nnnn,0.99
J020645.62-041459.8,31.6901067,-4.2499721,Im,17.345,0.13,16.428,0.258,12.423,,8.841,,,,,,,,0000,0,nnnn,-2369.0,1091.0,-5323.0,1095.0,BBUU,,2M,0.916999999999998,4.005000000000001,nnnn,1.0
J020646.28-041350.5,31.6928605,-4.2306948,Im,17.117,0.109,16.598,,12.345,,9.002,,,,,,,,0000,0,nnnn,118.0,863.0,1346.0,918.0,AUUU,,2M,0.5190000000000019,4.252999999999998,nnnn,0.98
J020647.03-041420.4,31.6959932,-4.2390097,Im,17.708,0.174,16.8,0.35,12.564,,9.168,,,,,,,,0000,0,nnnn,-30.0,1504.0,46.0,1581.0,BBUU,,2M,0.9079999999999977,4.236000000000001,nnnn,1.0
J020644.73-041327.8,31.686395,-4.224416,Im,17.867,0.202,17.224,,12.152,,9.278,,,,,,,,0000,0,nnnn,-475.0,1749.0,1295.0,1874.0,BUUU,,2M,0.6430000000000007,5.072000000000001,nnnn,0.99
J020644.72-041418.2,31.6863706,-4.2383889,Im,17.3,0.129,16.355,0.232,12.123,,8.835,,,,,,,,0000,0,nnnn,-476.0,957.0,744.0,1018.0,BBUU,,2M,0.9450000000000003,4.232000000000001,nnnn,0.91
J020643.66-041419.7,31.681918,-4.2388166,Im,17.559,0.165,17.017,0.433,12.806,,9.085,,,,,,,,0000,0,nnnn,261.0,1365.0,-91.0,1442.0,BCUU,,2M,0.5420000000000016,4.211,nnnn,1.0
J020624.71-041700.9,31.6029856,-4.2836009,Im,17.925,0.207,17.174,,12.679,,9.332,,,,,,,,0000,0,nnnn,-128.0,1847.0,706.0,1914.0,BUUU,,2M,0.7510000000000012,4.494999999999999,nnnn,0.97
J020622.63-041600.6,31.5943044,-4.2668494,Im,17.677,0.164,16.741,,12.419,0.355,8.818,,,,,,,,0000,0,nnnn,-84.0,1295.0,321.0,1363.0,BUBU,,2M,0.9359999999999999,4.321999999999999,nnnn,1.0
J020621.50-041601.2,31.5896091,-4.2670195,Im,17.523,0.139,16.386,0.224,12.265,,9.284,,,,,,,,0000,0,nnnn,361.0,1047.0,1983.0,1125.0,BBUU,,2M,1.1370000000000005,4.120999999999999,nnnn,1.0
J020625.53-041705.1,31.6063927,-4.2847504,Im,17.915,0.21,16.921,,12.741,,9.461,,,,,,,,0000,0,nnnn,-704.0,2025.0,-2006.0,2159.0,BUUU,,2M,0.9939999999999998,4.18,nnnn,1.0
J020621.10-041615.1,31.587935,-4.2708614,Im,17.879,0.206,17.227,0.499,12.486,,9.269,,,,,,,,0000,0,nnnn,-4867.0,1283.0,-990.0,1368.0,BCUU,,2M,0.652000000000001,4.741,nnnn,1.0
J020624.83-041506.0,31.6034852,-4.251686,Im,17.819,0.189,16.735,,12.347,,9.238,,,,,,,,0000,0,nnnn,-123.0,1589.0,-1292.0,1666.0,BUUU,,2M,1.0839999999999996,4.388,nnnn,1.0
J020627.41-041548.9,31.6142207,-4.2636056,Im,17.548,0.155,16.814,,12.708,,9.074,,,,,,,,0000,0,nnnn,701.0,1278.0,1501.0,1353.0,BUUU,,2M,0.7339999999999982,4.106,nnnn,1.0
J020617.56-041559.8,31.5731755,-4.266616,Im,17.877,0.194,16.794,,12.716,0.456,8.932,,,,,,,,0000,0,nnnn,-151.0,1625.0,-502.0,1710.0,BUCU,,2M,1.0829999999999984,4.078000000000001,nnnn,1.0
J020620.84-041525.8,31.5868427,-4.2571828,Im,17.545,0.154,16.742,0.3,12.453,,8.789,,,,,,,,0000,0,nnnn,-1330.0,1302.0,-733.0,1367.0,BBUU,,2M,0.8030000000000008,4.2890000000000015,nnnn,1.0
J020621.11-041458.6,31.5879633,-4.2496202,Im,17.629,0.162,17.102,,12.91,,9.289,,,,,,,,0000,0,nnnn,237.0,1401.0,141.0,1448.0,BUUU,,2M,0.527000000000001,4.192,nnnn,0.96
J020619.15-041556.0,31.5798286,-4.2655596,Im,17.549,0.146,16.977,0.376,12.865,,8.904,,,,,,,,0000,0,nnnn,812.0,1176.0,-1250.0,1229.0,BCUU,,2M,0.5719999999999992,4.112,nnnn,0.82
J020621.58-041435.1,31.5899421,-4.2431093,Im,17.668,0.168,17.019,0.462,12.688,,9.183,,,,,,,,0000,0,nnnn,1083.0,1348.0,549.0,1409.0,BCUU,,2M,0.6490000000000009,4.330999999999998,nnnn,1.0
J020620.78-041358.4,31.5865958,-4.2329067,Im,17.325,0.125,16.691,0.297,12.343,,9.07,,,,,,,,0000,0,nnnn,431.0,960.0,-956.0,999.0,BBUU,,2M,0.6340000000000003,4.347999999999999,nnnn,1.0
J020620.68-041427.4,31.5861723,-4.2409514,Im,17.364,0.126,16.858,0.352,12.83,,8.991,,,,,,,,0000,0,nnnn,-1743.0,1072.0,125.0,1131.0,BBUU,,2M,0.5060000000000002,4.0280000000000005,nnnn,1.0
J020633.24-041505.6,31.638531,-4.2515718,Im,17.83,0.205,16.914,,12.727,,8.515,,,,,,,,0000,0,nnnn,2414.0,1654.0,271.0,1713.0,BUUU,,2M,0.9159999999999968,4.187000000000001,nnnn,1.0
J020629.86-041424.7,31.6244456,-4.2402057,Im,17.427,0.138,16.712,0.308,12.491,,8.964,,,,,,,,0000,0,nnnn,-795.0,1063.0,232.0,1089.0,BBUU,,2M,0.7149999999999999,4.221,nnnn,1.0
J020643.17-041319.6,31.6799071,-4.2221241,Im,17.761,0.182,17.234,,12.717,,8.954,,,,,,,,0000,0,nnnn,-1208.0,1770.0,607.0,1836.0,BUUU,,2M,0.5269999999999975,4.517000000000001,nnnn,1.0
J020639.09-041414.4,31.6629128,-4.2373579,Im,17.628,0.17,16.965,,12.86,,8.758,,,,,,,,0000,0,nnnn,799.0,1564.0,-37.0,1609.0,BUUU,,2M,0.6630000000000003,4.105,nnnn,1.0
J020629.80-041333.9,31.624171,-4.226096,Im,17.087,0.102,16.416,0.263,12.354,0.377,8.977,,,,,,,,0000,0,nnnn,105.0,788.0,-90.0,812.0,ABCU,,2M,0.6709999999999994,4.062000000000001,1nnn,0.54
J020624.63-041251.8,31.6026551,-4.2144163,Im,17.749,0.176,17.219,0.523,12.774,,9.295,,,,,,,,0000,0,nnnn,635.0,1339.0,-488.0,1410.0,BCUU,,2M,0.5299999999999976,4.445000000000002,nnnn,1.0
J020630.52-041331.4,31.6271996,-4.225392,Im,17.83,0.193,16.953,0.405,11.961,,9.132,,,,,,,,0000,0,nnnn,445.0,1797.0,-731.0,1872.0,BCUU,,2M,0.8769999999999989,4.991999999999999,nnnn,1.0
J020628.31-041223.5,31.6179897,-4.2065457,Im,17.721,0.18,17.199,,12.826,,9.058,,,,,,,,0000,0,nnnn,388.0,1747.0,353.0,1801.0,BUUU,,2M,0.5219999999999985,4.373000000000001,nnnn,1.0
J020634.47-041230.6,31.6436336,-4.2085255,Im,17.342,0.126,16.719,0.329,12.284,0.317,9.072,,,,,,,,0000,0,nnnn,-208.0,976.0,-220.0,1011.0,BBBU,,2M,0.6229999999999976,4.4350000000000005,nnnn,1.0
J020635.85-041230.6,31.6494027,-4.2085156,Im,17.646,0.165,16.981,,12.705,,9.288,,,,,,,,0000,0,nnnn,-765.0,1406.0,1342.0,1467.0,BUUU,,2M,0.6649999999999991,4.276000000000002,nnnn,1.0
J020856.74-042758.4,32.2364327,-4.4662297,Im,17.593,0.167,17.071,0.425,12.445,,9.251,,,,,,,,0000,0,nnnn,1142.0,1575.0,-199.0,1659.0,BCUU,,2M,0.5219999999999985,4.626000000000001,nnnn,1.0
J020848.88-042848.3,32.2036723,-4.4801044,Im,17.857,0.202,16.669,,12.082,,9.224,,,,,,,,0000,0,nnnn,436.0,2001.0,461.0,2115.0,BUUU,,2M,1.1879999999999988,4.587,nnnn,0.97
J020846.39-042936.7,32.1933199,-4.4935286,Im,17.715,0.178,16.721,,12.632,,9.032,,,,,,,,0000,0,nnnn,462.0,1665.0,-752.0,1727.0,BUUU,,2M,0.9939999999999998,4.089,nnnn,0.98
J020845.55-042823.1,32.189819,-4.4730884,Im,17.712,0.174,16.947,0.367,12.872,,8.692,,,,,,,,0000,0,nnnn,778.0,1596.0,702.0,1651.0,BCUU,,2M,0.7650000000000006,4.074999999999999,nnnn,1.0
J020846.20-042826.7,32.1925287,-4.4740873,Im,17.813,0.186,16.944,,12.734,,8.907,,,,,,,,0000,0,nnnn,-236.0,1726.0,-2882.0,1822.0,BUUU,,2M,0.8689999999999998,4.209999999999999,nnnn,0.94
J020851.06-042755.8,32.2127796,-4.465507,Im,17.809,0.195,16.62,0.292,12.177,,9.316,,,,,,,,0000,0,nnnn,818.0,1886.0,-127.0,2014.0,BBUU,,2M,1.189,4.443000000000001,nnnn,1.0
J020852.95-042710.3,32.2206495,-4.4528815,Im,17.831,0.209,16.574,0.292,12.468,,8.925,,,,,,,,0000,0,nnnn,-140.0,1868.0,-872.0,2000.0,BBUU,,2M,1.256999999999998,4.106000000000002,nnnn,1.0
J020852.41-042701.3,32.2183789,-4.4503711,Im,17.65,0.174,16.756,0.336,12.646,0.442,8.806,,,,,,,,0000,0,nnnn,-1453.0,1435.0,1698.0,1505.0,BBCU,,2M,0.8939999999999984,4.109999999999999,nnnn,1.0
J020853.54-042816.0,32.2231218,-4.4711168,Im,17.708,0.18,17.024,0.424,12.799,,9.092,,,,,,,,0000,0,nnnn,-3193.0,1635.0,0.0,1751.0,BCUU,,2M,0.6839999999999975,4.225000000000001,nnnn,1.0
J020859.96-042703.4,32.2498403,-4.4509515,Im,17.587,0.156,16.713,,12.477,,9.357,,,,,,,,0000,0,nnnn,523.0,1418.0,34.0,1479.0,BUUU,,2M,0.8739999999999988,4.236000000000001,nnnn,1.0
J020901.67-042643.7,32.2569982,-4.4454971,Im,17.54,0.162,16.955,0.435,12.776,,9.374,,,,,,,,0000,0,nnnn,-1763.0,1279.0,2268.0,1370.0,BCUU,,2M,0.5850000000000009,4.1789999999999985,nnnn,1.0
J020857.42-042738.9,32.2392648,-4.4608305,Im,17.838,0.21,17.313,,12.515,,8.761,,,,,,,,0000,0,nnnn,-1407.0,1862.0,-1480.0,1939.0,BUUU,,2M,0.5250000000000021,4.797999999999998,nnnn,1.0
J020858.19-042728.1,32.2424669,-4.4578102,Im,17.223,0.117,16.555,0.261,12.45,,8.745,,,,,,,,0000,0,nnnn,3336.0,915.0,-2673.0,958.0,BBUU,,2M,0.6679999999999993,4.105,nnnn,1.0
J020910.40-042635.9,32.2933377,-4.4433168,Im,17.725,0.189,16.34,0.229,12.211,,8.665,,,,,,,,0000,0,nnnn,2751.0,1360.0,1307.0,1426.0,BBUU,,2M,1.3850000000000016,4.129,nnnn,1.0
J020908.00-042555.5,32.2833514,-4.4321003,Im,17.355,0.135,16.594,0.276,12.359,,9.383,,,,,,,,0000,0,nnnn,834.0,1063.0,434.0,1114.0,BBUU,,2M,0.7609999999999992,4.235000000000001,nnnn,1.0
J020856.13-042538.0,32.2338957,-4.4272287,Im,17.862,0.212,17.306,,12.791,,9.18,,,,,,,,0000,0,nnnn,-128.0,1777.0,1734.0,1906.0,BUUU,,2M,0.5559999999999974,4.515000000000001,nnnn,1.0
J020902.23-042446.1,32.2592946,-4.4128119,Im,17.781,0.188,16.967,,12.428,,9.109,,,,,,,,0000,0,nnnn,-643.0,2101.0,3227.0,2175.0,BUUU,,2M,0.8140000000000001,4.538999999999998,nnnn,1.0
J020815.17-043226.6,32.0632331,-4.5407277,Im,17.698,0.17,17.098,,12.533,,9.112,,,,,,,,0000,0,nnnn,586.0,1553.0,-998.0,1640.0,BUUU,,2M,0.6000000000000014,4.5649999999999995,nnnn,1.0
J020819.20-043155.9,32.0800287,-4.5322144,Im,17.919,0.211,16.892,,12.265,,9.221,,,,,,,,0000,0,nnnn,-326.0,2200.0,-2041.0,2346.0,BUUU,,2M,1.027000000000001,4.626999999999999,nnnn,1.0
J020818.37-043153.8,32.0765516,-4.5316268,Im,17.446,0.142,16.941,0.389,12.759,,9.181,,,,,,,,0000,0,nnnn,-243.0,1037.0,-225.0,1110.0,BCUU,,2M,0.5050000000000026,4.181999999999999,nnnn,0.94
J020817.65-043141.5,32.0735677,-4.5282143,Im,17.399,0.133,16.698,0.303,12.533,,9.138,,,,,,,,0000,0,nnnn,459.0,1067.0,-188.0,1135.0,BBUU,,2M,0.7010000000000005,4.165000000000001,nnnn,1.0
J020827.13-043136.8,32.1130809,-4.5269008,Im,17.552,0.159,16.825,0.341,12.115,,8.966,,,,,,,,0000,0,nnnn,-386.0,1262.0,7.0,1366.0,BBUU,,2M,0.7270000000000003,4.709999999999999,nnnn,1.0
J020824.15-043153.6,32.1006421,-4.5315742,Im,17.595,0.162,16.919,0.371,12.626,,8.949,,,,,,,,0000,0,nnnn,-2.0,1420.0,1020.0,1482.0,BCUU,,2M,0.6759999999999984,4.293000000000001,nnnn,1.0
J020811.96-043025.7,32.0498414,-4.5071588,Im,17.458,0.14,16.919,,12.612,,9.134,,,,,,,,0000,0,nnnn,500.0,1129.0,1014.0,1160.0,BUUU,,2M,0.5389999999999979,4.307,nnnn,1.0
J020809.26-043112.9,32.038601,-4.5202764,Im,17.988,0.217,17.411,,12.775,,8.804,,,,,,,,0000,0,nnnn,-86.0,2323.0,-628.0,2411.0,BUUU,,2M,0.5769999999999982,4.636000000000001,nnnn,1.0
J020813.74-043127.3,32.0572877,-4.5242644,Im,17.91,0.203,17.373,0.542,13.007,,8.839,,,,,,,,0000,0,nnnn,-540.0,1980.0,1475.0,2112.0,BCUU,,2M,0.536999999999999,4.366000000000001,nnnn,1.0
J020813.03-043125.4,32.0543278,-4.5237406,Im,17.634,0.156,16.841,,12.67,,8.868,,,,,,,,0000,0,nnnn,716.0,1442.0,562.0,1512.0,BUUU,,2M,0.7929999999999993,4.171000000000001,nnnn,1.0
J020812.87-043154.7,32.0536611,-4.5318703,Im,17.684,0.171,16.714,,12.62,0.373,9.235,,,,,,,,0000,0,nnnn,1458.0,1411.0,-1706.0,1491.0,BUCU,,2M,0.9700000000000024,4.093999999999999,nnnn,1.0
J020820.14-043034.4,32.0839505,-4.5095606,Im,17.743,0.175,17.217,0.473,12.534,0.38,8.684,,,,,,,,0000,0,nnnn,2581.0,1476.0,-909.0,1547.0,BCCU,,2M,0.5259999999999998,4.682999999999998,nnnn,1.0
J020828.57-042916.4,32.1190475,-4.4878933,Im,17.691,0.169,16.623,,12.343,,9.109,,,,,,,,0000,0,nnnn,-1426.0,1591.0,-1999.0,1696.0,BUUU,,2M,1.0679999999999978,4.280000000000001,nnnn,1.0
J020829.71-043009.6,32.123831,-4.5026838,Im,17.59,0.156,16.821,0.347,12.232,,8.677,,,,,,,,0000,0,nnnn,1093.0,1443.0,-380.0,1552.0,BBUU,,2M,0.7689999999999984,4.589000000000002,nnnn,1.0
J020827.55-043029.0,32.1148047,-4.5080632,Im,17.839,0.192,17.163,,12.65,,8.932,,,,,,,,0000,0,nnnn,629.0,1737.0,79.0,1808.0,BUUU,,2M,0.6759999999999984,4.513,nnnn,1.0
J020837.06-042838.5,32.1544569,-4.4773616,Im,17.707,0.177,16.76,0.324,12.595,,8.881,,,,,,,,0000,0,nnnn,1023.0,1524.0,1300.0,1593.0,BBUU,,2M,0.9469999999999992,4.165000000000001,nnnn,1.0
J020831.34-042844.6,32.1306219,-4.479065,Im,17.622,0.17,17.102,,12.882,,9.204,,,,,,,,0000,0,nnnn,771.0,1508.0,1241.0,1547.0,BUUU,,2M,0.5199999999999996,4.220000000000001,nnnn,1.0
J020833.32-042824.2,32.1388441,-4.4734119,Im,17.834,0.208,16.745,,12.403,,9.347,,,,,,,,0000,0,nnnn,-337.0,1983.0,963.0,2050.0,BUUU,,2M,1.0889999999999986,4.3420000000000005,nnnn,0.99
J020823.53-042935.1,32.0980732,-4.4930922,Im,17.811,0.193,17.161,0.455,12.826,,9.221,,,,,,,,0000,0,nnnn,-428.0,1898.0,-250.0,1981.0,BCUU,,2M,0.6499999999999986,4.335000000000001,nnnn,1.0
J020828.50-042858.1,32.1187525,-4.4828274,Im,17.87,0.218,16.612,0.284,12.12,,9.264,,,,,,,,0000,0,nnnn,-1923.0,1599.0,-161.0,1692.0,BBUU,,2M,1.2580000000000027,4.491999999999999,nnnn,1.0
J020830.08-042837.9,32.1253577,-4.4772169,Im,17.246,0.124,16.453,0.253,11.987,,9.014,,,,,,,,0000,0,nnnn,-991.0,986.0,877.0,1044.0,BBUU,,2M,0.7929999999999993,4.465999999999999,nnnn,1.0
J020834.28-042742.2,32.1428359,-4.4617307,Im,17.644,0.171,17.075,0.42,12.577,,8.851,,,,,,,,0000,0,nnnn,484.0,1473.0,-1320.0,1533.0,BCUU,,2M,0.5689999999999991,4.497999999999999,nnnn,1.0
J020832.42-042732.4,32.135094,-4.4590173,Im,17.644,0.173,16.587,,12.467,,8.827,,,,,,,,0000,0,nnnn,-2966.0,1506.0,-2003.0,1574.0,BUUU,,2M,1.0569999999999986,4.119999999999999,nnnn,1.0
J020826.41-042735.8,32.1100465,-4.459951,Im,17.795,0.202,17.003,0.403,12.803,,8.852,,,,,,,,0000,0,nnnn,-2078.0,1613.0,280.0,1710.0,BCUU,,2M,0.7920000000000016,4.199999999999999,nnnn,0.99
J020827.40-042756.2,32.114199,-4.465638,Im,17.751,0.191,16.796,,12.148,,8.647,,,,,,,,0000,0,nnnn,409.0,1933.0,-59.0,2001.0,BUUU,,2M,0.9550000000000018,4.648,nnnn,1.0
J020805.60-043013.4,32.0233529,-4.5037472,Im,17.986,0.217,17.286,0.501,12.648,,8.955,,,,,,,,0000,0,nnnn,887.0,2298.0,-203.0,2383.0,BCUU,,2M,0.6999999999999993,4.638000000000002,nnnn,1.0
J020811.21-043018.4,32.0467229,-4.5051247,Im,17.838,0.195,17.157,0.5,12.835,,9.349,,,,,,,,0000,0,nnnn,1091.0,1674.0,2249.0,1760.0,BCUU,,2M,0.6810000000000009,4.321999999999999,nnnn,1.0
J020808.23-042942.9,32.0342987,-4.4952646,Im,17.934,0.214,17.161,,12.899,,8.886,,,,,,,,0000,0,nnnn,-559.0,1846.0,951.0,1930.0,BUUU,,2M,0.7729999999999997,4.262000000000002,nnnn,1.0
