AllWISE,RAJ2000,DEJ2000,Im,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,ccf,ex,var,pmRA,e_pmRA,pmDE,e_pmDE,qph,d2M,2M,W1W2,W2W3
J030054.28+012440.3,45.2261851,1.4112086,Im,17.11,0.108,16.39,0.208,12.337,,8.787,0.421,,,,,,,0000,0,nnnn,-515.0,784.0,-1038.0,824.0,ABUC,,2M,0.7199999999999989,4.053000000000001
J030052.28+012431.2,45.2178746,1.4086754,Im,17.785,0.187,16.523,0.232,12.141,,8.459,,,,,,,,0000,0,nnnn,509.0,1294.0,422.0,1351.0,BBUU,,2M,1.2620000000000005,4.382
J030058.05+012522.1,45.2419063,1.4228094,Im,17.774,0.193,17.264,0.465,12.581,,8.724,,,,,,,,0000,0,nnnn,400.0,1593.0,244.0,1678.0,BCUU,,2M,0.5100000000000016,4.683
J030056.80+012537.5,45.2366709,1.4271028,Im,17.681,0.183,17.11,0.396,11.983,,9.009,,,,,,,,0000,0,nnnn,1406.0,1398.0,23.0,1470.0,BCUU,,2M,0.5710000000000015,5.126999999999999
J030058.11+012548.5,45.2421432,1.430165,Im,17.609,0.168,17.078,0.41,12.517,,8.842,,,,,,,,0000,0,nnnn,-329.0,1233.0,-668.0,1326.0,BCUU,,2M,0.5310000000000024,4.561
J030047.45+012444.6,45.1977224,1.4123943,Im,17.776,0.205,16.466,0.239,12.352,,9.065,,,,,,,,0000,0,nnnn,1415.0,1344.0,363.0,1423.0,BBUU,,2M,1.3099999999999987,4.114000000000001
J030047.33+012524.8,45.1972446,1.4235776,Im,17.181,0.131,15.611,0.112,11.57,0.246,9.017,,,,,,,,0000,0,nnnn,614.0,650.0,-246.0,705.0,BBBU,,2M,1.5700000000000005,4.041
J030047.46+012609.4,45.1977648,1.4359702,Im,17.803,0.206,16.701,,11.51,,8.941,,,,,,,,0000,0,nnnn,1291.0,1573.0,1887.0,1703.0,BUUU,,2M,1.1020000000000003,5.191000000000001
J030052.61+012540.9,45.2192219,1.4280334,Im,17.484,0.153,16.907,0.342,12.441,0.503,8.923,,,,,,,,0000,0,nnnn,373.0,1232.0,1038.0,1325.0,BBCU,,2M,0.5770000000000017,4.465999999999999
J030054.05+012557.4,45.2252114,1.4326126,Im,17.163,0.118,16.304,0.211,11.952,,8.035,,,,,,,,0000,0,nnnn,603.0,845.0,70.0,895.0,BBUU,,2M,0.8590000000000018,4.351999999999999
J030055.32+012641.5,45.2305257,1.4448657,Im,17.544,0.163,16.85,0.331,12.397,,8.91,,,,,,,,0000,0,nnnn,670.0,1352.0,-255.0,1416.0,BBUU,,2M,0.6939999999999991,4.453000000000001
J030050.28+012547.0,45.2095197,1.4297412,Im,17.32,0.136,16.599,0.26,12.556,,8.817,,,,,,,,0000,0,nnnn,2268.0,1018.0,-2893.0,1080.0,BBUU,,2M,0.7210000000000001,4.043000000000001
J030048.90+012559.0,45.2037736,1.4330789,Im,17.634,0.194,17.013,0.406,12.09,,8.875,,,,,,,,0000,0,nnnn,-1068.0,1656.0,447.0,1757.0,BCUU,,2M,0.6209999999999987,4.923000000000002
J030048.23+012609.9,45.2009615,1.4361094,Im,17.231,0.126,16.539,0.25,11.604,,8.584,,,,,,,,0000,0,nnnn,288.0,928.0,-775.0,993.0,BBUU,,2M,0.6920000000000002,4.935000000000002
J030050.00+012625.0,45.2083381,1.4403024,Im,17.218,0.122,16.692,,12.434,,8.639,,,,,,,,0000,0,nnnn,-951.0,984.0,-880.0,1017.0,BUUU,,2M,0.5259999999999998,4.258000000000001
J030032.24+012352.8,45.1343567,1.3980018,Im,17.71,0.182,17.079,0.426,12.547,,8.812,,,,,,,,0000,0,nnnn,-1310.0,1403.0,763.0,1445.0,BCUU,,2M,0.6310000000000002,4.532
J030029.13+012343.2,45.1214101,1.3953483,Im,17.489,0.152,16.839,0.343,12.313,,8.321,,,,,,,,0000,0,nnnn,538.0,1212.0,121.0,1282.0,BBUU,,2M,0.6500000000000021,4.525999999999998
J030030.06+012403.9,45.1252916,1.4010897,Im,17.121,0.12,16.327,0.224,12.22,,8.835,,,,,,,,0000,0,nnnn,165.0,802.0,255.0,849.0,BBUU,,2M,0.7939999999999969,4.107000000000001
J030039.10+012455.9,45.1629437,1.415537,Im,17.492,0.154,16.923,0.362,12.44,,8.818,,,,,,,,0000,0,nnnn,-798.0,1270.0,48.0,1328.0,BCUU,,2M,0.5690000000000026,4.482999999999999
J030040.91+012516.4,45.17048,1.42124,Im,17.323,0.132,16.64,,12.251,,8.965,,,,,,,,0000,0,nnnn,-156.0,1072.0,383.0,1138.0,BUUU,,2M,0.6829999999999998,4.389000000000001
J030037.52+012500.1,45.1563449,1.4167034,Im,17.556,0.161,16.351,0.215,11.863,,8.92,,,,,,,,0000,0,nnnn,-709.0,1141.0,570.0,1201.0,BBUU,,2M,1.2050000000000018,4.488
J030024.31+012443.2,45.1013141,1.4120188,Im,17.546,0.156,17.034,,12.466,,8.851,,,,,,,,0h00,0,nnnn,-682.0,1403.0,96.0,1469.0,BUUU,,2M,0.5120000000000005,4.568
J030030.11+012524.1,45.125477,1.4233836,Im,17.603,0.176,16.853,,12.105,0.328,8.875,0.456,,,,,,,0000,0,nnnn,1946.0,1220.0,1036.0,1302.0,BUBC,,2M,0.75,4.748000000000001
J030031.01+012535.6,45.129232,1.4265605,Im,17.808,0.203,16.954,0.383,12.268,,8.493,,,,,,,,0000,0,nnnn,-1886.0,1686.0,2823.0,1798.0,BCUU,,2M,0.8539999999999992,4.686
J030033.60+012610.0,45.1400325,1.4361269,Im,17.619,0.166,16.788,,12.547,,8.806,,,,,,,,0000,0,nnnn,-114.0,1345.0,791.0,1413.0,BUUU,,2M,0.8309999999999995,4.241
J030031.36+012627.7,45.1306876,1.441034,Im,17.435,0.138,16.876,0.328,12.509,,9.213,,,,,,,,0000,0,nnnn,-690.0,1199.0,997.0,1258.0,BBUU,,2M,0.5589999999999975,4.367000000000001
J030029.71+012645.6,45.1238183,1.4460272,Im,17.868,0.214,16.762,,12.563,,9.077,,,,,,,,0000,0,nnnn,661.0,1812.0,776.0,1940.0,BUUU,,2M,1.105999999999998,4.199
J030042.61+012513.2,45.177573,1.4203471,Im,17.347,0.138,16.6,0.282,11.928,,8.845,,,,,,,,0000,0,nnnn,-51.0,1023.0,-1156.0,1079.0,BBUU,,2M,0.7469999999999999,4.672000000000001
J030046.16+012555.7,45.1923608,1.4321395,Im,17.75,0.202,17.058,0.403,12.11,,8.284,,,,,,,,0000,0,nnnn,-473.0,1737.0,996.0,1824.0,BCUU,,2M,0.6920000000000002,4.948
J030045.99+012620.4,45.1916584,1.4390185,Im,17.653,0.186,16.72,0.304,11.928,,9.001,,,,,,,,0000,0,nnnn,245.0,1436.0,-494.0,1530.0,BBUU,,2M,0.9329999999999998,4.791999999999998
J030048.00+012725.6,45.2000072,1.4571385,Im,17.468,0.147,16.866,,11.935,,8.73,,,,,,,,0000,0,nnnn,592.0,1264.0,495.0,1338.0,BUUU,,2M,0.6020000000000003,4.930999999999999
J030047.81+012750.1,45.1992242,1.4639302,Im,17.08,0.108,16.402,0.216,12.213,0.45,8.814,,,,,,,,0000,0,nnnn,523.0,793.0,30.0,824.0,ABCU,,2M,0.6779999999999973,4.189000000000002
J030048.99+012804.5,45.2041582,1.4679207,Im,17.577,0.166,16.841,,12.539,,8.542,,,,,,,,0000,0,nnnn,-356.0,1398.0,837.0,1468.0,BUUU,,2M,0.7360000000000007,4.302000000000001
J030037.15+012720.1,45.1548032,1.4556065,Im,17.456,0.148,16.944,0.351,12.113,,9.106,,,,,,,,0000,0,nnnn,-199.0,1169.0,-424.0,1231.0,BBUU,,2M,0.5120000000000005,4.831
J030033.65+012716.3,45.1402261,1.4545463,Im,17.701,0.187,16.944,0.344,12.703,,9.114,,,,,,,,0000,0,nnnn,-1255.0,1406.0,692.0,1497.0,BBUU,,2M,0.7570000000000014,4.241
J030032.83+012729.3,45.1368039,1.4581665,Im,17.335,0.13,16.733,0.288,12.357,,9.01,,,,,,,,0000,0,nnnn,-820.0,964.0,930.0,1029.0,BBUU,,2M,0.6020000000000003,4.376000000000001
J030033.78+012725.5,45.1407512,1.4570839,Im,17.817,0.197,16.939,,12.777,,8.772,,,,,,,,0000,0,nnnn,-2418.0,1537.0,-250.0,1639.0,BUUU,,2M,0.8780000000000001,4.162000000000001
J030034.92+012741.8,45.1455179,1.4616152,Im,17.369,0.134,16.691,,12.01,,8.966,,,,,,,,0000,0,nnnn,669.0,1012.0,437.0,1067.0,BUUU,,2M,0.6780000000000008,4.680999999999999
J030037.53+012809.1,45.156388,1.4691968,Im,17.342,0.136,16.726,,12.103,,8.823,,,,,,,,0000,0,nnnn,-355.0,1118.0,-654.0,1194.0,BUUU,,2M,0.6159999999999997,4.622999999999999
J030102.49+012515.9,45.2604015,1.4211098,Im,17.572,0.17,16.722,,12.302,,9.107,,,,,,,,0000,0,nnnn,-312.0,1386.0,-111.0,1448.0,BUUU,,2M,0.8499999999999979,4.420000000000002
J030103.05+012520.3,45.2627093,1.4223085,Im,17.13,0.115,16.567,0.282,12.42,,9.064,,,,,,,,0000,0,nnnn,-1484.0,808.0,2110.0,861.0,BBUU,,2M,0.5629999999999988,4.147
J030059.30+012619.6,45.2471129,1.4387901,Im,17.177,0.139,16.656,0.299,12.21,0.48,8.925,,,,,,,,0000,0,nnnn,-673.0,962.0,319.0,1147.0,BBCU,,2M,0.5210000000000008,4.445999999999998
J030103.84+012622.1,45.2660159,1.4394839,Im,17.714,0.183,16.604,0.263,11.941,,8.549,,,,,,,,0000,0,nnnn,-14.0,1369.0,-275.0,1452.0,BBUU,,2M,1.1099999999999994,4.662999999999999
J030104.88+012641.0,45.2703453,1.444734,Im,16.592,0.076,16.079,0.179,12.04,,8.856,,,,,,,,0000,0,0nnn,-668.0,503.0,1011.0,533.0,ABUU,,2M,0.5129999999999981,4.0390000000000015
J030102.21+012647.7,45.2592121,1.4466002,Im,17.669,0.187,16.631,0.284,12.402,,8.682,,,,,,,,0000,0,nnnn,1530.0,1242.0,1428.0,1330.0,BBUU,,2M,1.0380000000000005,4.229000000000001
J030103.31+012649.4,45.263805,1.4470599,Im,17.668,0.183,16.806,,12.512,,9.039,,,,,,,,0000,0,nnnn,-1170.0,1753.0,-1902.0,1841.0,BUUU,,2M,0.8619999999999983,4.2940000000000005
J030111.68+012709.3,45.2986751,1.4525911,Im,17.763,0.191,16.911,,12.115,,8.758,,,,,,,,0000,0,nnnn,1050.0,1671.0,1349.0,1770.0,BUUU,,2M,0.8520000000000003,4.796000000000001
J030106.14+012718.9,45.2756101,1.4552738,Im,17.534,0.171,16.979,,12.34,,8.645,,,,,,,,0000,0,nnnn,-386.0,1410.0,-4.0,1499.0,BUUU,,2M,0.5549999999999997,4.638999999999999
J030059.02+012650.9,45.2459465,1.4474888,Im,17.83,0.217,17.152,0.449,12.323,,8.757,,,,,,,,0000,0,nnnn,-1821.0,2061.0,311.0,2177.0,BCUU,,2M,0.6779999999999973,4.829000000000001
J030102.19+012719.2,45.2591532,1.455358,Im,17.679,0.187,17.065,0.407,12.494,,8.67,,,,,,,,0000,0,nnnn,878.0,1505.0,1562.0,1601.0,BCUU,,2M,0.6139999999999972,4.5710000000000015
J030058.94+012726.9,45.2455871,1.45748,Im,17.578,0.178,16.929,0.373,12.129,,8.302,,,,,,,,0000,0,nnnn,-496.0,1533.0,241.0,1650.0,BCUU,,2M,0.6490000000000009,4.799999999999999
J030056.01+012713.3,45.2333903,1.453698,Im,17.429,0.145,16.667,,12.329,,9.045,,,,,,,,0000,0,nnnn,-707.0,1132.0,774.0,1192.0,BUUU,,2M,0.7619999999999969,4.338000000000001
J030056.61+012723.8,45.2359161,1.4566263,Im,17.708,0.195,16.722,,12.161,,8.55,,,,,,,,0000,0,nnnn,-1563.0,1742.0,-773.0,1830.0,BUUU,,2M,0.9859999999999972,4.561000000000002
J030054.01+012704.0,45.2250457,1.4511161,Im,17.49,0.157,16.669,0.279,12.401,,8.763,,,,,,,,0000,0,nnnn,2104.0,1177.0,-392.0,1240.0,BBUU,,2M,0.820999999999998,4.268000000000001
J030055.19+012740.0,45.2299742,1.4611267,Im,17.303,0.13,16.605,0.266,12.509,,8.768,,,,,,,,0000,0,nnnn,1403.0,888.0,604.0,945.0,BBUU,,2M,0.6980000000000004,4.096
J030055.81+012740.4,45.2325678,1.4612379,Im,17.125,0.111,16.394,0.213,12.282,,8.888,,,,,,,,0000,0,nnnn,579.0,805.0,-12.0,858.0,BBUU,,2M,0.7310000000000016,4.111999999999998
J030102.38+012748.8,45.2599469,1.4635617,Im,17.452,0.151,16.924,0.364,12.426,0.47,8.966,,,,,,,,0000,0,nnnn,-1488.0,1138.0,58.0,1240.0,BCCU,,2M,0.5280000000000022,4.497999999999999
J030106.18+012848.8,45.2757748,1.4802492,Im,17.247,0.127,16.744,,11.885,,9.045,,,,,,,,0000,0,nnnn,405.0,1103.0,-82.0,1172.0,BUUU,,2M,0.5030000000000001,4.859
J030102.92+012859.2,45.26217,1.48312,Im,17.585,0.165,16.956,,12.623,,8.808,,,,,,,,0000,0,nnnn,398.0,1467.0,-382.0,1583.0,BUUU,,2M,0.6290000000000013,4.333
J030111.16+012802.9,45.2965261,1.4674779,Im,17.805,0.197,16.583,0.262,12.468,,8.915,,,,,,,,0000,0,nnnn,-226.0,1569.0,966.0,1678.0,BBUU,,2M,1.2220000000000013,4.114999999999998
J030111.38+012811.7,45.2974468,1.469935,Im,17.106,0.109,16.574,0.266,12.572,,8.801,,,,,,,,0000,0,nnnn,-271.0,808.0,-49.0,848.0,ABUU,,2M,0.532,4.002000000000002
J030122.45+012922.7,45.3435633,1.4896476,Im,17.763,0.191,16.943,,12.578,,8.672,,,,,,,,0000,0,nnnn,-792.0,1818.0,105.0,1911.0,BUUU,,2M,0.8200000000000003,4.365000000000002
J030119.55+013007.8,45.3314595,1.5021728,Im,17.952,0.214,17.417,,12.458,,8.839,,,,,,,,0000,0,nnnn,1169.0,1976.0,324.0,2072.0,BUUU,,2M,0.5350000000000001,4.959000000000001
J030108.50+012856.6,45.2854294,1.4823945,Im,17.632,0.171,16.787,0.302,12.656,,8.914,,,,,,,,0000,0,nnnn,1534.0,1178.0,-4089.0,1255.0,BBUU,,2M,0.8450000000000024,4.130999999999999
J030110.38+012855.0,45.2932714,1.4819668,Im,17.539,0.154,16.874,,12.599,,8.931,,,,,,,,0000,0,nnnn,-190.0,1275.0,833.0,1360.0,BUUU,,2M,0.6650000000000027,4.274999999999999
J030107.25+012901.1,45.2802161,1.4836624,Im,17.867,0.202,16.736,,12.629,,8.768,,,,,,,,0000,0,nnnn,-162.0,1677.0,2558.0,1762.0,BUUU,,2M,1.1310000000000002,4.107000000000001
J030111.90+012914.9,45.2995946,1.4874962,Im,17.785,0.198,17.14,,12.439,0.504,8.905,,,,,,,,0000,0,nnnn,-64.0,1561.0,1018.0,1648.0,BUCU,,2M,0.6449999999999996,4.7010000000000005
J030110.68+012943.2,45.2945191,1.4953522,Im,17.775,0.187,16.986,,12.279,,8.611,,,,,,,,0000,0,nnnn,43.0,1932.0,-439.0,2024.0,BUUU,,2M,0.7889999999999979,4.707000000000001
J030107.62+012933.1,45.2817597,1.4925537,Im,17.661,0.181,17.146,,12.66,,8.772,,,,,,,,0000,0,nnnn,-1960.0,1508.0,-987.0,1583.0,BUUU,,2M,0.5150000000000006,4.486000000000001
J030110.22+013009.3,45.2926022,1.5025948,Im,17.783,0.192,16.83,,12.562,,8.964,,,,,,,,0000,0,nnnn,-154.0,1672.0,-158.0,1773.0,BUUU,,2M,0.953000000000003,4.267999999999999
J030114.74+013001.8,45.3114355,1.5005156,Im,17.789,0.217,16.852,0.335,12.56,,8.554,,,,,,,,0000,0,nnnn,-2187.0,1709.0,-1048.0,1777.0,BBUU,,2M,0.9370000000000012,4.292
J030117.21+013035.1,45.3217477,1.5097709,Im,17.858,0.215,17.348,,12.627,,8.896,,,,,,,,0000,0,nnnn,-346.0,1790.0,628.0,1859.0,BUUU,,2M,0.5100000000000016,4.720999999999998
J030110.90+013013.5,45.295441,1.5037724,Im,17.19,0.115,16.592,0.244,12.515,,8.89,,,,,,,,0000,0,nnnn,1166.0,851.0,-497.0,906.0,BBUU,,2M,0.5980000000000025,4.076999999999998
J030109.82+013041.4,45.2909296,1.5115259,Im,17.803,0.202,16.77,0.313,12.567,,8.945,,,,,,,,0000,0,nnnn,790.0,1489.0,450.0,1599.0,BBUU,,2M,1.0330000000000013,4.202999999999999
J030114.91+013122.2,45.3121437,1.5228563,Im,17.754,0.195,17.131,,12.1,,8.862,,,,,,,,0000,0,nnnn,-1698.0,1736.0,-1026.0,1784.0,BUUU,,2M,0.6230000000000011,5.031000000000001
J030052.62+012722.2,45.2192529,1.4561726,Im,17.4,0.14,16.63,0.255,12.135,,8.923,,,,,,,,0000,0,nnnn,202.0,1084.0,-187.0,1158.0,BBUU,,2M,0.7699999999999996,4.494999999999999
J030053.38+012729.9,45.2224324,1.4583156,Im,17.854,0.201,17.123,,12.115,0.36,8.732,,,,,,,,0000,0,nnnn,-6024.0,982.0,11760.0,1043.0,BUCU,,2M,0.7309999999999981,5.008000000000001
J030053.93+012743.3,45.2247446,1.4620426,Im,17.711,0.182,16.974,0.346,12.409,0.419,8.592,,,,,,,,0000,0,nnnn,650.0,1397.0,417.0,1517.0,BBCU,,2M,0.7369999999999983,4.565
J030049.49+012832.6,45.2062205,1.4757399,Im,17.427,0.145,16.864,0.341,12.424,,9.121,,,,,,,,0000,0,nnnn,-448.0,1101.0,-409.0,1166.0,BBUU,,2M,0.5629999999999988,4.440000000000001
J030051.67+012900.0,45.2153172,1.4833412,Im,17.89,0.213,17.303,0.5,12.493,,8.94,,,,,,,,0000,0,nnnn,-3001.0,1511.0,-1197.0,1587.0,BCUU,,2M,0.5869999999999997,4.8100000000000005
J030059.42+012844.0,45.2475889,1.4789148,Im,17.735,0.185,16.951,0.379,12.38,,8.898,,,,,,,,0000,0,nnnn,1894.0,1301.0,-1952.0,1395.0,BCUU,,2M,0.7839999999999989,4.571
J030058.59+012857.6,45.244133,1.48267,Im,17.48,0.155,16.558,0.252,12.108,,8.587,,,,,,,,0000,0,nnnn,-876.0,1111.0,-992.0,1158.0,BBUU,,2M,0.9220000000000006,4.449999999999999
J030100.69+012903.2,45.2528909,1.4842337,Im,17.881,0.217,17.121,,12.561,,8.893,,,,,,,,0000,0,nnnn,1356.0,1679.0,374.0,1793.0,BUUU,,2M,0.7600000000000016,4.559999999999999
J030101.40+012926.8,45.2558385,1.4907874,Im,17.705,0.187,16.685,,12.242,,8.527,,,,,,,,0000,0,nnnn,-833.0,1382.0,-1090.0,1436.0,BUUU,,2M,1.0199999999999996,4.442999999999998
J030046.92+012910.7,45.1955045,1.4863301,Im,17.813,0.197,17.043,,12.246,,9.112,,,,,,,,0000,0,nnnn,-2725.0,1582.0,-1106.0,1652.0,BUUU,,2M,0.7699999999999996,4.796999999999999
J030051.11+012915.5,45.2129875,1.4876594,Im,17.883,0.208,17.162,0.429,12.51,,8.775,,,,,,,,0000,0,nnnn,1081.0,1739.0,1898.0,1845.0,BCUU,,2M,0.7210000000000001,4.651999999999999
J030050.42+012924.3,45.2100923,1.4900995,Im,17.617,0.17,16.759,,12.582,,8.575,,,,,,,,0000,0,nnnn,-683.0,1368.0,-681.0,1443.0,BUUU,,2M,0.8580000000000005,4.177
J030046.14+012931.3,45.1922584,1.4920375,Im,17.7,0.185,16.508,0.256,12.331,,8.832,,,,,,,,0000,0,nnnn,-116.0,1602.0,368.0,1703.0,BBUU,,2M,1.1920000000000002,4.177
J030049.06+013003.6,45.204438,1.5010035,Im,17.633,0.177,17.097,0.428,12.147,,8.437,,,,,,,,0000,0,nnnn,-764.0,1446.0,-106.0,1558.0,BCUU,,2M,0.5359999999999978,4.950000000000001
J030054.62+012957.6,45.2275873,1.4993511,Im,17.268,0.134,16.363,0.233,11.942,,8.597,,,,,,,,0000,0,nnnn,681.0,1021.0,-1230.0,1073.0,BBUU,,2M,0.9050000000000012,4.420999999999999
J030054.02+012958.3,45.2251101,1.49954,Im,17.514,0.16,16.506,,12.496,,8.442,,,,,,,,0000,0,nnnn,-1627.0,1311.0,1390.0,1385.0,BUUU,,2M,1.0079999999999991,4.01
J030051.65+013005.9,45.2152103,1.5016488,Im,17.624,0.171,16.706,0.288,12.594,,8.893,,,,,,,,0000,0,nnnn,107.0,1427.0,-27.0,1488.0,BBUU,,2M,0.9179999999999992,4.112
J030052.64+013015.3,45.2193567,1.504258,Im,17.478,0.155,16.331,0.211,12.061,,8.944,,,,,,,,0000,0,nnnn,-542.0,1099.0,272.0,1159.0,BBUU,,2M,1.147000000000002,4.27
J030055.78+013052.1,45.2324381,1.5144752,Im,17.512,0.161,16.704,0.295,12.549,,8.777,,,,,,,,0000,0,nnnn,467.0,1267.0,44.0,1342.0,BBUU,,2M,0.8079999999999998,4.155000000000001
J030054.40+013051.7,45.2266701,1.514379,Im,17.378,0.144,16.833,,12.025,,8.762,,,,,,,,0000,0,nnnn,203.0,1228.0,944.0,1303.0,BUUU,,2M,0.5450000000000017,4.807999999999998
J030050.75+013104.4,45.2114789,1.5178983,Im,17.665,0.188,16.646,,12.533,,8.896,,,,,,,,0000,0,nnnn,1788.0,1470.0,-861.0,1538.0,BUUU,,2M,1.0189999999999984,4.113000000000001
J030052.92+013052.4,45.22051,1.5145621,Im,17.439,0.153,16.862,0.36,12.47,,8.648,,,,,,,,0000,0,nnnn,473.0,1251.0,678.0,1316.0,BCUU,,2M,0.5770000000000017,4.391999999999998
J030052.47+013057.2,45.2186264,1.515911,Im,17.625,0.202,16.898,0.36,11.801,,8.349,,,,,,,,0000,0,nnnn,37.0,1463.0,-74.0,1540.0,BCUU,,2M,0.7270000000000003,5.097
J030104.22+012952.9,45.2675887,1.4980538,Im,17.257,0.13,16.605,0.27,12.363,,8.409,,,,,,,,0000,0,nnnn,-565.0,922.0,395.0,988.0,BBUU,,2M,0.652000000000001,4.242000000000001
J030105.83+013057.2,45.2742982,1.5159018,Im,17.624,0.171,16.766,,12.031,,8.956,,,,,,,,0000,0,nnnn,-404.0,1441.0,237.0,1532.0,BUUU,,2M,0.8580000000000005,4.734999999999998
J030059.92+013019.3,45.2497067,1.5053883,Im,17.521,0.157,16.888,0.371,12.033,,8.726,,,,,,,,0000,0,nnnn,-1816.0,1121.0,2042.0,1191.0,BCUU,,2M,0.6329999999999991,4.855000000000002
J030059.40+013025.4,45.2475199,1.5070731,Im,17.234,0.119,16.593,,12.143,,9.123,,,,,,,,0000,0,nnnn,-225.0,938.0,-938.0,979.0,BUUU,,2M,0.6410000000000018,4.449999999999999
J030102.32+013056.9,45.2596849,1.5158215,Im,17.702,0.187,16.892,,11.872,,8.487,,,,,,,,0000,0,nnnn,-143.0,1506.0,-83.0,1606.0,BUUU,,2M,0.8100000000000023,5.02
J030104.61+013057.2,45.2692111,1.5158987,Im,17.565,0.162,16.687,0.309,12.071,,8.844,,,,,,,,0000,0,nnnn,-1698.0,1195.0,-1863.0,1266.0,BBUU,,2M,0.8780000000000001,4.616000000000001
J030110.54+013155.2,45.2939484,1.5320185,Im,17.737,0.197,16.597,,12.561,,9.01,,,,,,,,0000,0,nnnn,-622.0,1610.0,842.0,1702.0,BUUU,,2M,1.139999999999997,4.036000000000001
J030106.68+013203.6,45.2778664,1.5343514,Im,17.833,0.202,16.657,,11.938,,8.829,,,,,,,,0000,0,nnnn,1347.0,1866.0,310.0,1931.0,BUUU,,2M,1.1759999999999984,4.718999999999999
J030059.80+013115.3,45.24918,1.52093,Im,17.725,0.191,17.212,,12.356,,8.801,,,,,,,,0000,0,nnnn,-560.0,1752.0,612.0,1894.0,BUUU,,2M,0.5130000000000017,4.856
J030058.85+013122.3,45.2452399,1.5228661,Im,17.805,0.209,16.72,0.314,12.238,,8.9,,,,,,,,0000,0,nnnn,758.0,1621.0,1255.0,1715.0,BBUU,,2M,1.0850000000000009,4.481999999999999
J030102.41+013228.0,45.2600482,1.5411261,Im,17.158,0.117,16.634,,12.516,,8.276,,,,,,,,0000,0,nnnn,-97.0,980.0,544.0,1024.0,BUUU,,2M,0.5240000000000009,4.118
J030018.54+012640.1,45.077282,1.4444969,Im,15.989,0.051,15.367,0.087,11.334,0.167,8.945,0.468,,,,,,,0000,0,0nnn,534.0,293.0,-224.0,313.0,AABC,,2M,0.6219999999999999,4.033000000000001
J030020.80+012615.2,45.0866991,1.4375819,Im,17.479,0.144,16.906,,12.512,,9.015,,,,,,,,0000,0,nnnn,-723.0,1223.0,175.0,1311.0,BUUU,,2M,0.5730000000000004,4.393999999999998
J030021.79+012648.1,45.0908116,1.4467017,Im,17.262,0.129,16.29,0.196,12.016,,8.616,,,,,,,,0000,0,nnnn,134.0,929.0,-175.0,995.0,BBUU,,2M,0.9720000000000012,4.273999999999999
J030020.10+012659.8,45.0837564,1.4499717,Im,17.451,0.155,16.632,,12.284,,9.035,,,,,,,,0000,0,nnnn,-1207.0,1229.0,1465.0,1311.0,BUUU,,2M,0.8189999999999991,4.348000000000001
J030026.66+012643.1,45.1111106,1.4453249,Im,17.849,0.201,16.678,0.274,12.585,,8.792,,,,,,,,0000,0,nnnn,251.0,1576.0,-491.0,1622.0,BBUU,,2M,1.1709999999999994,4.093
J030027.19+012650.6,45.1133004,1.4474005,Im,17.681,0.18,17.082,0.42,12.612,,8.939,,,,,,,,0000,0,nnnn,-616.0,1475.0,365.0,1600.0,BCUU,,2M,0.5990000000000002,4.470000000000001
J030027.25+012658.0,45.113569,1.4494582,Im,17.577,0.155,16.913,0.339,12.374,,8.624,,,,,,,,0000,0,nnnn,1633.0,1202.0,-1741.0,1254.0,BBUU,,2M,0.6640000000000015,4.539
J030027.18+012755.7,45.113251,1.4654996,Im,17.729,0.196,16.95,0.36,12.121,,9.035,,,,,,,,0000,0,nnnn,661.0,1623.0,-342.0,1722.0,BCUU,,2M,0.7789999999999999,4.828999999999999
J030026.53+012815.9,45.110549,1.4711041,Im,17.643,0.173,16.95,0.373,12.275,,8.791,,,,,,,,0000,0,nnnn,-217.0,1493.0,446.0,1566.0,BCUU,,2M,0.6930000000000014,4.674999999999999
J030020.38+012737.2,45.084941,1.4603425,Im,17.348,0.142,16.602,,12.301,,8.513,,,,,,,,0000,0,nnnn,-193.0,1207.0,-804.0,1266.0,BUUU,,2M,0.7459999999999987,4.301
J030023.78+012839.0,45.0991007,1.4775158,Im,17.509,0.159,16.621,0.279,12.574,,9.096,,,,,,,,0000,0,nnnn,869.0,1234.0,1139.0,1310.0,BBUU,,2M,0.8880000000000017,4.046999999999999
J030018.11+012851.3,45.075491,1.4809361,Im,17.503,0.163,16.464,0.236,12.336,,8.525,,,,,,,,0000,0,nnnn,735.0,1262.0,-436.0,1339.0,BBUU,,2M,1.0390000000000017,4.127999999999998
J030029.82+012759.3,45.1242779,1.4664791,Im,17.776,0.2,16.824,0.337,12.255,0.386,9.006,,,,,,,,0000,0,nnnn,206.0,1464.0,-390.0,1535.0,BBCU,,2M,0.9519999999999982,4.569000000000001
J030038.52+012950.1,45.1605237,1.4972555,Im,17.331,0.14,16.767,0.328,12.615,,9.1,,,,,,,,0000,0,nnnn,-438.0,1065.0,701.0,1138.0,BBUU,,2M,0.5640000000000001,4.151999999999999
J030025.15+012917.5,45.1048276,1.4882159,Im,17.412,0.156,16.855,0.355,12.257,,8.865,,,,,,,,0000,0,nnnn,-1974.0,1085.0,1407.0,1124.0,BBUU,,2M,0.5569999999999986,4.598000000000001
